ID,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Income,Age,Total_Spending,Total_Purchases,Total_Campaign_Responses,Customer_Segment,Income_Clean,Campaign_Engagement,Age_Group,Preferred_Channel,Total_Children,Household_Segment,Deal_Purchase_Ratio,Deal_Purchase_Rate,Web_Purchase_Visit_Ratio,Recency_Segment,Response_Status
1518,1965,Master,Married,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,Spain,62694.0,49.0,749,19,0,Medium Value,62694.0,No Response,45-54,Web,2,Two or More Children,0.2631578947368421,26.31578947368421,1.2857142857142858,0-30 Days,Non-Responder
2036,1973,PhD,Together,0,1,2013-06-11,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,India,57906.0,41.0,401,14,0,Medium Value,57906.0,No Response,35-44,Store,1,One Child,0.21428571428571427,21.428571428571427,1.0,0-30 Days,Non-Responder
9495,1982,Graduation,Together,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,Spain,71853.0,32.0,1149,16,0,High Value,71853.0,No Response,25-34,Catalog,0,No Children,0.0625,6.25,2.0,0-30 Days,Non-Responder
2631,1982,Graduation,Together,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,Spain,71853.0,32.0,1149,16,0,High Value,71853.0,No Response,25-34,Catalog,0,No Children,0.0625,6.25,2.0,0-30 Days,Non-Responder
6312,1959,Graduation,Married,0,1,2013-03-17,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,0,Germany,65031.0,55.0,863,26,0,High Value,65031.0,No Response,55-64,Store,1,One Child,0.15384615384615385,15.384615384615385,1.4285714285714286,0-30 Days,Non-Responder
615,1960,Graduation,Together,0,0,2013-03-11,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,Spain,30507.0,54.0,343,10,0,Medium Value,30507.0,No Response,45-54,Web,0,No Children,0.1,10.0,0.7142857142857143,0-30 Days,Non-Responder
4406,1970,Graduation,Together,0,1,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,Canada,67419.0,44.0,1471,21,0,High Value,67419.0,No Response,35-44,Web,1,One Child,0.19047619047619047,19.047619047619047,1.8,0-30 Days,Non-Responder
10061,1950,Graduation,Married,0,1,2013-01-05,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,USA,59462.0,64.0,1088,23,0,High Value,59462.0,No Response,55-64,Store,1,One Child,0.08695652173913043,8.695652173913043,1.2857142857142858,0-30 Days,Non-Responder
10619,1994,Graduation,Single,0,0,2012-12-03,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,1,0,Saudi Arabia,95529.0,20.0,1990,17,1,High Value,95529.0,Low Engagement,Under 25,Web,0,No Children,0.058823529411764705,5.88235294117647,2.3333333333333335,0-30 Days,Responder
4945,1953,Graduation,Widow,0,0,2012-11-07,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0,Spain,53653.0,61.0,1210,26,0,High Value,53653.0,No Response,55-64,Store,0,No Children,0.07692307692307693,7.6923076923076925,1.6666666666666667,0-30 Days,Non-Responder
1777,1980,Basic,Married,0,0,2012-09-07,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,Spain,25965.0,34.0,74,5,0,Low Value,25965.0,No Response,25-34,Store,0,No Children,0.2,20.0,0.25,0-30 Days,Non-Responder
4023,1970,Graduation,Married,1,0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,1,0,Spain,22979.0,44.0,115,7,0,Medium Value,22979.0,No Response,35-44,Web,1,One Child,0.42857142857142855,42.857142857142854,0.375,0-30 Days,Responder
7922,1951,PhD,Single,0,1,2012-08-12,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,Saudi Arabia,64950.0,63.0,966,23,1,High Value,64950.0,Low Engagement,55-64,Web,1,One Child,0.08695652173913043,8.695652173913043,1.5714285714285714,0-30 Days,Non-Responder
10699,1985,Graduation,Married,1,0,2014-06-16,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,Saudi Arabia,44322.0,29.0,92,6,0,Low Value,44322.0,No Response,25-34,Web,1,One Child,0.3333333333333333,33.33333333333333,0.375,0-30 Days,Non-Responder
7516,1983,Graduation,Married,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,Germany,30096.0,31.0,45,5,0,Low Value,30096.0,No Response,25-34,Store,1,One Child,0.2,20.0,0.3333333333333333,0-30 Days,Non-Responder
3129,1983,Graduation,Married,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,Spain,30096.0,31.0,45,5,0,Low Value,30096.0,No Response,25-34,Store,1,One Child,0.2,20.0,0.3333333333333333,0-30 Days,Non-Responder
5121,1977,Graduation,Single,0,1,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,Canada,56628.0,37.0,761,18,1,Medium Value,56628.0,Low Engagement,35-44,Web,1,One Child,0.1111111111111111,11.11111111111111,1.4,0-30 Days,Non-Responder
2186,1977,2n Cycle,Together,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,1,0,Spain,82326.0,37.0,2257,21,3,High Value,82326.0,High Engagement,35-44,Catalog,0,No Children,0.047619047619047616,4.761904761904762,2.5,0-30 Days,Responder
10548,1995,Graduation,Single,0,0,2014-03-09,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,Germany,71163.0,19.0,960,23,0,High Value,71163.0,No Response,Under 25,Store,0,No Children,0.043478260869565216,4.3478260869565215,3.0,0-30 Days,Non-Responder
6384,1978,Graduation,Divorced,0,1,2014-02-11,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,USA,71022.0,36.0,1453,18,1,High Value,71022.0,Low Engagement,35-44,Store,1,One Child,0.16666666666666666,16.666666666666664,0.625,0-30 Days,Non-Responder
2625,1954,2n Cycle,Single,0,1,2013-11-17,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,Saudi Arabia,42607.0,60.0,350,12,0,Medium Value,42607.0,No Response,55-64,Store,1,One Child,0.16666666666666666,16.666666666666664,1.0,0-30 Days,Non-Responder
1676,1975,Graduation,Married,0,1,2013-10-30,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,0,Spain,43057.0,39.0,266,11,0,Medium Value,43057.0,No Response,35-44,Store,1,One Child,0.36363636363636365,36.36363636363637,0.8,0-30 Days,Non-Responder
5534,1975,Master,Married,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,Spain,47808.0,39.0,224,8,1,Medium Value,47808.0,Low Engagement,35-44,Web,1,One Child,0.25,25.0,0.42857142857142855,0-30 Days,Non-Responder
6859,1987,Graduation,Single,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,Spain,29236.0,27.0,99,7,0,Low Value,29236.0,No Response,25-34,Web,1,One Child,0.2857142857142857,28.57142857142857,0.4444444444444444,0-30 Days,Non-Responder
271,1969,Graduation,Widow,1,1,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,Canada,40590.0,45.0,258,10,1,Medium Value,40590.0,Low Engagement,45-54,Catalog,2,Two or More Children,0.5,50.0,0.5,0-30 Days,Non-Responder
7699,1969,Graduation,Widow,1,1,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,Canada,40590.0,45.0,258,10,1,Medium Value,40590.0,Low Engagement,45-54,Catalog,2,Two or More Children,0.5,50.0,0.5,0-30 Days,Non-Responder
7832,1959,Master,Married,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,1,0,Spain,77520.0,55.0,1526,22,3,High Value,77520.0,High Engagement,55-64,Web,1,One Child,0.045454545454545456,4.545454545454546,2.0,0-30 Days,Responder
938,1981,Graduation,Married,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,Spain,40211.0,33.0,87,5,1,Low Value,40211.0,Low Engagement,25-34,Web,2,Two or More Children,0.4,40.0,0.25,0-30 Days,Non-Responder
7873,1973,PhD,Together,1,1,2013-07-06,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,Canada,63516.0,41.0,300,12,0,Medium Value,63516.0,No Response,35-44,Store,2,Two or More Children,0.3333333333333333,33.33333333333333,0.8,0-30 Days,Non-Responder
9967,1974,Graduation,Divorced,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,USA,53034.0,40.0,447,14,0,Medium Value,53034.0,No Response,35-44,Store,2,Two or More Children,0.5714285714285714,57.14285714285714,0.75,0-30 Days,Non-Responder
1087,1975,Master,Together,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,1,0,Spain,22669.0,39.0,173,7,0,Medium Value,22669.0,No Response,35-44,Web,1,One Child,0.42857142857142855,42.857142857142854,0.4444444444444444,0-30 Days,Responder
8314,1982,Graduation,Married,0,0,2013-04-05,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,0,Spain,79908.0,32.0,1772,18,1,High Value,79908.0,Low Engagement,25-34,Store,0,No Children,0.05555555555555555,5.555555555555555,2.5,0-30 Days,Non-Responder
3762,1986,PhD,Single,0,0,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,1,0,Saudi Arabia,69867.0,28.0,925,16,1,High Value,69867.0,Low Engagement,25-34,Store,0,No Children,0.0625,6.25,3.0,0-30 Days,Responder
10383,1966,Graduation,Divorced,0,0,2013-04-02,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,1,0,Australia,70287.0,48.0,1093,20,0,High Value,70287.0,No Response,45-54,Store,0,No Children,0.05,5.0,1.6666666666666667,0-30 Days,Responder
6798,1966,Graduation,Single,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,0,Saudi Arabia,37070.0,48.0,433,14,0,Medium Value,37070.0,No Response,45-54,Store,2,Two or More Children,0.6428571428571429,64.28571428571429,0.7142857142857143,0-30 Days,Responder
4168,1966,Graduation,Single,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,0,Spain,37070.0,48.0,433,14,0,Medium Value,37070.0,No Response,45-54,Store,2,Two or More Children,0.6428571428571429,64.28571428571429,0.7142857142857143,0-30 Days,Responder
6690,1966,Master,Married,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,Saudi Arabia,38179.0,48.0,90,7,0,Low Value,38179.0,No Response,45-54,Web,2,Two or More Children,0.5714285714285714,57.14285714285714,0.42857142857142855,0-30 Days,Non-Responder
10602,1983,Graduation,Married,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,India,39922.0,31.0,156,7,0,Medium Value,39922.0,No Response,25-34,Store,1,One Child,0.2857142857142857,28.57142857142857,0.375,0-30 Days,Non-Responder
3220,1983,Graduation,Married,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,Germany,39922.0,31.0,156,7,0,Medium Value,39922.0,No Response,25-34,Store,1,One Child,0.2857142857142857,28.57142857142857,0.375,0-30 Days,Non-Responder
5424,1983,Graduation,Married,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,Saudi Arabia,39922.0,31.0,156,7,0,Medium Value,39922.0,No Response,25-34,Store,1,One Child,0.2857142857142857,28.57142857142857,0.375,0-30 Days,Non-Responder
7488,1963,Master,Single,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,Spain,64191.0,51.0,825,21,0,Medium Value,64191.0,No Response,45-54,Store,1,One Child,0.14285714285714285,14.285714285714285,1.6666666666666667,0-30 Days,Non-Responder
5289,1975,2n Cycle,Single,1,1,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,Australia,41658.0,39.0,72,4,0,Low Value,41658.0,No Response,35-44,Store,2,Two or More Children,0.5,50.0,0.25,0-30 Days,Non-Responder
347,1976,Graduation,Divorced,0,1,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,Canada,40780.0,38.0,377,13,0,Medium Value,40780.0,No Response,35-44,Web,1,One Child,0.3076923076923077,30.76923076923077,0.7777777777777778,0-30 Days,Non-Responder
5236,1979,Graduation,Together,0,1,2012-08-25,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,Spain,77568.0,35.0,2194,20,3,High Value,77568.0,High Engagement,35-44,Web,1,One Child,0.05,5.0,2.0,0-30 Days,Non-Responder
9478,1985,Graduation,Single,1,0,2012-08-14,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,Spain,66503.0,29.0,401,13,0,Medium Value,66503.0,No Response,25-34,Store,1,One Child,0.15384615384615385,15.384615384615385,1.3333333333333333,0-30 Days,Non-Responder
477,1986,Graduation,Married,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,1,0,Spain,83512.0,28.0,2157,21,4,High Value,83512.0,High Engagement,25-34,Store,0,No Children,0.047619047619047616,4.761904761904762,4.0,31-60 Days,Responder
7411,1964,PhD,Married,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,Saudi Arabia,31686.0,50.0,17,4,0,Low Value,31686.0,No Response,45-54,Store,2,Two or More Children,0.5,50.0,0.16666666666666666,31-60 Days,Non-Responder
3107,1976,Graduation,Together,0,1,2014-05-02,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,Australia,71322.0,38.0,350,12,0,Medium Value,71322.0,No Response,35-44,Store,1,One Child,0.08333333333333333,8.333333333333332,2.0,31-60 Days,Non-Responder
7437,1988,Graduation,Single,1,0,2014-04-28,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,0,Australia,27938.0,26.0,29,5,0,Low Value,27938.0,No Response,25-34,Store,1,One Child,0.2,20.0,0.3333333333333333,31-60 Days,Non-Responder
255,1951,Graduation,Divorced,1,1,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,0,1,Spain,22263.0,63.0,21,4,0,Low Value,22263.0,No Response,55-64,Store,2,Two or More Children,0.5,50.0,0.16666666666666666,31-60 Days,Non-Responder
3790,1956,Graduation,Together,2,1,2014-01-23,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,Saudi Arabia,34633.0,58.0,15,3,0,Low Value,34633.0,No Response,55-64,Store,3,Two or More Children,0.3333333333333333,33.33333333333333,0.16666666666666666,31-60 Days,Non-Responder
749,1981,Graduation,Together,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,1,0,Spain,42162.0,33.0,145,7,1,Medium Value,42162.0,Low Engagement,25-34,Web,1,One Child,0.2857142857142857,28.57142857142857,0.5,31-60 Days,Responder
1503,1976,PhD,Together,1,1,2013-06-03,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,Spain,162397.0,38.0,107,1,0,Low Value,162397.0,No Response,35-44,Store,2,Two or More Children,0.0,0.0,0.0,31-60 Days,Non-Responder
8650,1978,Graduation,Widow,1,1,2013-03-18,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,Spain,54162.0,36.0,42,4,0,Low Value,54162.0,No Response,35-44,Store,2,Two or More Children,0.25,25.0,0.25,31-60 Days,Non-Responder
607,1955,2n Cycle,Divorced,0,1,2013-02-13,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,0,India,41769.0,59.0,521,16,0,Medium Value,41769.0,No Response,55-64,Web,1,One Child,0.375,37.5,1.0,31-60 Days,Non-Responder
1008,1981,PhD,Together,0,0,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,Germany,44953.0,33.0,1021,23,1,High Value,44953.0,Low Engagement,25-34,Store,0,No Children,0.043478260869565216,4.3478260869565215,1.1666666666666667,31-60 Days,Non-Responder
9396,1978,PhD,Married,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,Saudi Arabia,37717.0,36.0,25,3,0,Low Value,37717.0,No Response,35-44,Store,1,One Child,0.3333333333333333,33.33333333333333,0.1111111111111111,31-60 Days,Non-Responder
933,1978,PhD,Married,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,Spain,37717.0,36.0,25,3,0,Low Value,37717.0,No Response,35-44,Store,1,One Child,0.3333333333333333,33.33333333333333,0.1111111111111111,31-60 Days,Non-Responder
5710,1970,Graduation,Together,0,1,2012-10-10,31,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0,0,Australia,40548.0,44.0,120,7,1,Medium Value,40548.0,Low Engagement,35-44,Store,1,One Child,0.2857142857142857,28.57142857142857,0.4,31-60 Days,Non-Responder
2882,1975,2n Cycle,Divorced,0,1,2012-10-01,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,Saudi Arabia,67893.0,39.0,995,14,0,High Value,67893.0,No Response,35-44,Store,1,One Child,0.14285714285714285,14.285714285714285,0.375,31-60 Days,Non-Responder
2379,1953,Graduation,Single,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,1,0,Saudi Arabia,69267.0,61.0,1635,12,0,High Value,69267.0,No Response,55-64,Store,0,No Children,0.16666666666666666,16.666666666666664,0.42857142857142855,31-60 Days,Responder
5342,1976,Basic,Divorced,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,Canada,9548.0,38.0,29,4,0,Low Value,9548.0,No Response,35-44,Store,1,One Child,0.5,50.0,0.125,31-60 Days,Non-Responder
3262,1958,Graduation,Single,0,0,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,1,0,Spain,68281.0,56.0,1655,24,0,High Value,68281.0,No Response,55-64,Store,0,No Children,0.041666666666666664,4.166666666666666,0.4,31-60 Days,Responder
5832,1960,2n Cycle,Together,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,Spain,92556.0,54.0,1263,21,0,High Value,92556.0,No Response,45-54,Store,0,No Children,0.0,0.0,,31-60 Days,Non-Responder
5025,1979,Graduation,Single,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,Spain,48526.0,35.0,135,7,0,Medium Value,48526.0,No Response,35-44,Store,1,One Child,0.14285714285714285,14.285714285714285,0.6666666666666666,31-60 Days,Non-Responder
569,1991,Graduation,Single,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,1,0,Spain,90273.0,23.0,1991,18,3,High Value,90273.0,High Engagement,Under 25,Store,0,No Children,0.05555555555555555,5.555555555555555,2.5,31-60 Days,Responder
3102,1981,2n Cycle,Together,1,0,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,Canada,19414.0,33.0,32,4,0,Low Value,19414.0,No Response,25-34,Store,1,One Child,0.25,25.0,0.125,31-60 Days,Non-Responder
9449,1958,PhD,Single,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,Saudi Arabia,79761.0,56.0,605,18,0,Medium Value,79761.0,No Response,55-64,Store,1,One Child,0.05555555555555555,5.555555555555555,1.6666666666666667,31-60 Days,Non-Responder
8104,1951,PhD,Married,0,0,2013-08-09,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,Spain,53312.0,63.0,278,11,0,Medium Value,53312.0,No Response,55-64,Web,0,No Children,0.09090909090909091,9.090909090909092,0.7142857142857143,31-60 Days,Non-Responder
75,1982,2n Cycle,Together,0,0,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,USA,41039.0,32.0,467,14,0,Medium Value,41039.0,No Response,25-34,Web,0,No Children,0.07142857142857142,7.142857142857142,1.0,31-60 Days,Non-Responder
6421,1961,Graduation,Together,0,0,2013-07-03,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,Spain,88347.0,53.0,2116,20,1,High Value,88347.0,Low Engagement,45-54,Store,0,No Children,0.05,5.0,4.0,31-60 Days,Non-Responder
3037,1983,PhD,Married,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,Canada,50150.0,31.0,410,14,0,Medium Value,50150.0,No Response,25-34,Store,0,No Children,0.14285714285714285,14.285714285714285,1.0,31-60 Days,Non-Responder
4698,1983,PhD,Married,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,Spain,50150.0,31.0,410,14,0,Medium Value,50150.0,No Response,25-34,Store,0,No Children,0.14285714285714285,14.285714285714285,1.0,31-60 Days,Non-Responder
948,1971,Graduation,Single,1,0,2013-05-15,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,Spain,10245.0,43.0,41,5,0,Low Value,10245.0,No Response,35-44,Catalog,1,One Child,0.6,60.0,0.2,31-60 Days,Non-Responder
6177,1985,PhD,Married,1,0,2013-05-08,32,76,10,56,3,1,23,2,4,0,4,8,0,0,0,0,0,0,0,USA,33454.0,29.0,169,8,0,Medium Value,33454.0,No Response,25-34,Web,1,One Child,0.25,25.0,0.5,31-60 Days,Non-Responder
3517,1952,Graduation,Single,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,1,0,Spain,40887.0,62.0,161,7,0,Medium Value,40887.0,No Response,55-64,Web,2,Two or More Children,0.42857142857142855,42.857142857142854,0.3333333333333333,31-60 Days,Responder
3491,1975,Graduation,Together,0,1,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,USA,55914.0,39.0,1260,25,0,High Value,55914.0,No Response,35-44,Web,1,One Child,0.16,16.0,1.5714285714285714,31-60 Days,Non-Responder
7610,1983,Graduation,Together,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,Spain,37292.0,31.0,460,14,0,Medium Value,37292.0,No Response,25-34,Web,1,One Child,0.35714285714285715,35.714285714285715,0.75,31-60 Days,Non-Responder
4377,1971,Graduation,Married,0,1,2013-01-07,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,0,Canada,52914.0,43.0,575,13,1,Medium Value,52914.0,Low Engagement,35-44,Web,1,One Child,0.15384615384615385,15.384615384615385,1.0,31-60 Days,Non-Responder
9850,1972,2n Cycle,Married,1,0,2012-11-29,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,Spain,24884.0,42.0,19,3,0,Low Value,24884.0,No Response,35-44,Store,1,One Child,0.3333333333333333,33.33333333333333,0.0,31-60 Days,Non-Responder
5544,1970,Graduation,Single,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,Spain,67384.0,44.0,1490,20,1,High Value,67384.0,Low Engagement,35-44,Catalog,1,One Child,0.1,10.0,1.4,31-60 Days,Non-Responder
6497,1960,Graduation,Married,0,1,2012-11-07,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,Australia,51651.0,54.0,433,13,0,Medium Value,51651.0,No Response,45-54,Web,1,One Child,0.3076923076923077,30.76923076923077,0.75,31-60 Days,Non-Responder
4543,1980,Graduation,Married,0,0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,Saudi Arabia,82497.0,34.0,1919,18,1,High Value,82497.0,Low Engagement,25-34,Store,0,No Children,0.05555555555555555,5.555555555555555,0.5,31-60 Days,Non-Responder
5117,1963,2n Cycle,Married,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,Spain,32632.0,51.0,576,16,0,Medium Value,32632.0,No Response,45-54,Store,0,No Children,0.125,12.5,0.8,31-60 Days,Non-Responder
1448,1963,Master,Married,1,2,2014-06-25,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,0,India,33562.0,51.0,51,6,0,Low Value,33562.0,No Response,45-54,Store,3,Two or More Children,0.5,50.0,0.5,31-60 Days,Non-Responder
6887,1967,Graduation,Single,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,Germany,79146.0,47.0,564,17,0,Medium Value,79146.0,No Response,45-54,Web,2,Two or More Children,0.11764705882352941,11.76470588235294,1.3333333333333333,31-60 Days,Non-Responder
7500,1967,Graduation,Single,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,Spain,79146.0,47.0,564,17,0,Medium Value,79146.0,No Response,45-54,Web,2,Two or More Children,0.11764705882352941,11.76470588235294,1.3333333333333333,31-60 Days,Non-Responder
2724,1981,Master,Single,1,0,2014-03-30,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,Spain,36143.0,33.0,19,3,0,Low Value,36143.0,No Response,25-34,Store,1,One Child,0.3333333333333333,33.33333333333333,0.0,31-60 Days,Non-Responder
2256,1973,Master,Married,1,1,2014-03-29,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,Spain,27159.0,41.0,21,4,0,Low Value,27159.0,No Response,35-44,Store,2,Two or More Children,0.5,50.0,0.16666666666666666,31-60 Days,Non-Responder
1100,1960,Master,Together,1,2,2014-03-24,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,Canada,41275.0,54.0,61,7,0,Low Value,41275.0,No Response,45-54,Web,3,Two or More Children,0.5714285714285714,57.14285714285714,0.6,31-60 Days,Non-Responder
7725,1965,2n Cycle,Married,0,0,2014-03-08,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,India,76800.0,49.0,641,15,0,Medium Value,76800.0,No Response,45-54,Store,0,No Children,0.06666666666666667,6.666666666666667,4.0,31-60 Days,Non-Responder
2612,1987,Graduation,Married,0,0,2013-12-24,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,Saudi Arabia,75794.0,27.0,1682,24,1,High Value,75794.0,Low Engagement,25-34,Store,0,No Children,0.041666666666666664,4.166666666666666,2.3333333333333335,31-60 Days,Non-Responder
113,1951,Graduation,Married,1,1,2013-07-16,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,Spain,30833.0,63.0,28,4,0,Low Value,30833.0,No Response,55-64,Store,2,Two or More Children,0.5,50.0,0.2,31-60 Days,Non-Responder
2868,1949,PhD,Single,1,1,2013-04-08,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,1,0,USA,26518.0,65.0,57,5,0,Low Value,26518.0,No Response,65+,Store,2,Two or More Children,0.6,60.0,0.25,31-60 Days,Responder
